x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,-6.198931146172981e-07,-0.05915147066116333,-0.05225718021392822,-0.013955541886389256,-0.09592360258102417,-0.13750064373016357,-0.022106215357780457,-0.11935320496559143,-0.20713847875595093,-0.03245289623737335,-0.14863282442092896,-0.24829939007759094,-0.03740506246685982,-0.07581543922424316,-0.2019316554069519,-0.005653562489897013,-0.08091533184051514,-0.2717251777648926,-0.035604383796453476,-0.0743822455406189,-0.2038588523864746,-0.04780742898583412,-0.06924372911453247,-0.17569303512573242,-0.05149263143539429,-0.03863537311553955,-0.20282787084579468,-0.010230337269604206,-0.04385936260223389,-0.26578593254089355,-0.03653068467974663,-0.040132761001586914,-0.18425023555755615,-0.0347820483148098,-0.039750516414642334,-0.16532659530639648,-0.02866818755865097,0.0005220174789428711,-0.19526362419128418,-0.019962603226304054,-0.003319680690765381,-0.2590067386627197,-0.04676760360598564,-0.005374312400817871,-0.17735916376113892,-0.030852189287543297,-0.007630586624145508,-0.14938503503799438,-0.014568298123776913,0.03652721643447876,-0.18154999613761902,-0.03143399953842163,0.03278982639312744,-0.23352938890457153,-0.045374546200037,0.026947438716888428,-0.1797114908695221,-0.03248798847198486,0.024991750717163086,-0.15145927667617798,-0.019977066665887833,A
0.0,0.0,-5.495864456861455e-07,-0.05409723520278931,-0.044376492500305176,-0.010331683792173862,-0.0871630311012268,-0.12046915292739868,-0.015844741836190224,-0.1081189513206482,-0.18346410989761353,-0.023476919159293175,-0.13382774591445923,-0.21930545568466187,-0.026616491377353668,-0.06741344928741455,-0.17906269431114197,-0.003482575062662363,-0.07287824153900146,-0.24486082792282104,-0.030386116355657578,-0.06537795066833496,-0.18371155858039856,-0.04139353707432747,-0.06015986204147339,-0.15252304077148438,-0.04412812367081642,-0.03344440460205078,-0.1801377534866333,-0.008088181726634502,-0.03785252571105957,-0.2399078607559204,-0.031492479145526886,-0.03322601318359375,-0.16627341508865356,-0.030454173684120178,-0.03296118974685669,-0.1436031460762024,-0.024909956380724907,0.0020377039909362793,-0.17331278324127197,-0.01712009683251381,0.0005882978439331055,-0.23003923892974854,-0.040952760726213455,-0.0008189082145690918,-0.15682938694953918,-0.027763335034251213,-0.0036540627479553223,-0.1290000081062317,-0.013559216633439064,0.034885942935943604,-0.16016420722007751,-0.027407512068748474,0.0332331657409668,-0.20594918727874756,-0.040157005190849304,0.028642773628234863,-0.15784093737602234,-0.02930033951997757,0.025974571704864502,-0.13207942247390747,-0.018314188346266747,A
0.0,0.0,-5.035692538513104e-07,-0.05109971761703491,-0.039585113525390625,-0.009245606139302254,-0.0821332335472107,-0.1109657883644104,-0.015176444314420223,-0.10215210914611816,-0.168960303068161,-0.023375332355499268,-0.12683826684951782,-0.20312243700027466,-0.028199251741170883,-0.06371504068374634,-0.1683429777622223,-0.0033416703809052706,-0.06763094663619995,-0.23085105419158936,-0.02777787484228611,-0.06355243921279907,-0.17946097254753113,-0.03891114145517349,-0.06096404790878296,-0.1473304033279419,-0.04221855103969574,-0.031614482402801514,-0.16918161511421204,-0.008434358984231949,-0.03353351354598999,-0.22677522897720337,-0.030081868171691895,-0.0319826602935791,-0.16118469834327698,-0.030773643404245377,-0.032191574573516846,-0.13438844680786133,-0.026387270539999008,0.0022656917572021484,-0.16140571236610413,-0.017301153391599655,0.0021507740020751953,-0.21518495678901672,-0.039253510534763336,-0.0008739829063415527,-0.15060189366340637,-0.028550878167152405,-0.003659486770629883,-0.12146425247192383,-0.016269013285636902,0.03414416313171387,-0.14697259664535522,-0.027216538786888123,0.03333550691604614,-0.1887231469154358,-0.03950409218668938,0.02719247341156006,-0.14579778909683228,-0.02977261133491993,0.024052202701568604,-0.12038123607635498,-0.01962105557322502,A
0.0,0.0,-4.957045689479855e-07,-0.04416531324386597,-0.041948676109313965,-0.0037511931732296944,-0.07152140140533447,-0.11643898487091064,-0.007022220175713301,-0.08455079793930054,-0.17206072807312012,-0.014126445166766644,-0.10265403985977173,-0.2024478018283844,-0.019270429387688637,-0.038992464542388916,-0.16837167739868164,0.006390923168510199,-0.043619394302368164,-0.22588515281677246,-0.014522042125463486,-0.05894988775253296,-0.18869009613990784,-0.025890611112117767,-0.06435811519622803,-0.16335448622703552,-0.03022954985499382,-0.011739850044250488,-0.1618068814277649,-0.0011850160080939531,-0.013867199420928955,-0.2146492898464203,-0.020477524027228355,-0.02854853868484497,-0.1645694077014923,-0.02324533835053444,-0.028890013694763184,-0.14228728413581848,-0.02062574215233326,0.01719081401824951,-0.14792507886886597,-0.012347237206995487,0.016413390636444092,-0.2002444863319397,-0.030503656715154648,0.0004513263702392578,-0.1495150327682495,-0.021858425810933113,-0.001815497875213623,-0.12560874223709106,-0.011881152167916298,0.04552304744720459,-0.12880384922027588,-0.024491973221302032,0.04664444923400879,-0.17288795113563538,-0.03260689973831177,0.03073883056640625,-0.13932672142982483,-0.022817431017756462,0.027481138706207275,-0.11700868606567383,-0.013557550497353077,A
0.0,0.0,-3.702274398165173e-07,-0.039551734924316406,-0.05456805229187012,-0.007870116271078587,-0.06859642267227173,-0.11684966087341309,-0.015981869772076607,-0.08795410394668579,-0.16529369354248047,-0.027401940897107124,-0.10415095090866089,-0.19541433453559875,-0.03620206192135811,-0.03916513919830322,-0.1654602587223053,0.004309389740228653,-0.03565555810928345,-0.2159455418586731,-0.018817000091075897,-0.0472070574760437,-0.17992857098579407,-0.03270837292075157,-0.05309557914733887,-0.1544521152973175,-0.03847657889127731,-0.011575877666473389,-0.15444517135620117,-0.0029233447276055813,-0.007608473300933838,-0.202044278383255,-0.024949781596660614,-0.02003014087677002,-0.15994510054588318,-0.0316036157310009,-0.023846983909606934,-0.13649117946624756,-0.031233998015522957,0.015877723693847656,-0.138344407081604,-0.014216386713087559,0.01775681972503662,-0.1814487874507904,-0.034127332270145416,0.003723323345184326,-0.13809069991111755,-0.027981795370578766,-0.001605987548828125,-0.11483877897262573,-0.01898697204887867,0.041555941104888916,-0.11686867475509644,-0.026714038103818893,0.04075998067855835,-0.1532450020313263,-0.03411923721432686,0.025889098644256592,-0.12367749214172363,-0.024261008948087692,0.020894527435302734,-0.10379356145858765,-0.014787948690354824,A
0.0,0.0,-4.5965677486492496e-07,-0.04223364591598511,-0.045139849185943604,-0.009136933833360672,-0.06786531209945679,-0.11533808708190918,-0.016563795506954193,-0.08126431703567505,-0.17435598373413086,-0.025998609140515327,-0.10428255796432495,-0.20537686347961426,-0.03198401629924774,-0.03799235820770264,-0.17052045464515686,-0.003412397112697363,-0.035992205142974854,-0.22016116976737976,-0.027606172487139702,-0.03790801763534546,-0.16701707243919373,-0.03951512649655342,-0.03523176908493042,-0.1410927176475525,-0.0442245751619339,-0.008563756942749023,-0.16446572542190552,-0.008474437519907951,-0.0061550140380859375,-0.20796087384223938,-0.030423931777477264,-0.012339532375335693,-0.1471400260925293,-0.031665779650211334,-0.012309253215789795,-0.12935411930084229,-0.02799123153090477,0.020722687244415283,-0.15277177095413208,-0.01729206182062626,0.022213399410247803,-0.18986940383911133,-0.03851983696222305,0.011382102966308594,-0.13232296705245972,-0.028673570603132248,0.008458077907562256,-0.11224538087844849,-0.01725820265710354,0.04770767688751221,-0.13644033670425415,-0.027281399816274643,0.04645127058029175,-0.16416987776756287,-0.03649719059467316,0.03446263074874878,-0.12686508893966675,-0.02684500440955162,0.03155946731567383,-0.1088939905166626,-0.017348410561680794,A
0.0,0.0,-3.603801417284558e-07,-0.039105772972106934,-0.047335267066955566,-0.009381639771163464,-0.06210237741470337,-0.11285161972045898,-0.015797294676303864,-0.07779866456985474,-0.1646750569343567,-0.024319753050804138,-0.10107499361038208,-0.19214293360710144,-0.029381511732935905,-0.03865242004394531,-0.16026577353477478,0.001079150359146297,-0.04212886095046997,-0.20457464456558228,-0.02067728526890278,-0.043212294578552246,-0.15429875254631042,-0.032186493277549744,-0.037821173667907715,-0.13405433297157288,-0.03737112507224083,-0.011682629585266113,-0.15596342086791992,-0.0035179341211915016,-0.01554715633392334,-0.19713541865348816,-0.02354116551578045,-0.019993305206298828,-0.14084351062774658,-0.024288354441523552,-0.016375243663787842,-0.12684333324432373,-0.020894721150398254,0.01508021354675293,-0.14442801475524902,-0.012211227789521217,0.013005673885345459,-0.18563872575759888,-0.030780399218201637,0.0039786696434021,-0.13227728009223938,-0.019466277211904526,0.0038478970527648926,-0.11449551582336426,-0.007993399165570736,0.03931093215942383,-0.1271073818206787,-0.0225590281188488,0.03731560707092285,-0.15727537870407104,-0.02951096184551716,0.025788724422454834,-0.12382051348686218,-0.0188588947057724,0.023952722549438477,-0.10803699493408203,-0.009447427466511726,A
0.0,0.0,-3.4061795872730727e-07,-0.03916746377944946,-0.046239614486694336,-0.012231186963617802,-0.06202578544616699,-0.11467325687408447,-0.018884368240833282,-0.07610321044921875,-0.16671499609947205,-0.026384517550468445,-0.09930694103240967,-0.1925884485244751,-0.03006407991051674,-0.037113070487976074,-0.15893834829330444,-0.005421037785708904,-0.03480345010757446,-0.20005744695663452,-0.027081750333309174,-0.034704387187957764,-0.14846721291542053,-0.037261154502630234,-0.031098604202270508,-0.12965911626815796,-0.041572727262973785,-0.00887453556060791,-0.1518462896347046,-0.00830176379531622,-0.0054111480712890625,-0.18724662065505981,-0.027582699432969093,-0.007962822914123535,-0.1291176974773407,-0.026914726942777634,-0.007075190544128418,-0.11855357885360718,-0.02303890883922577,0.017863869667053223,-0.13883063197135925,-0.01518123410642147,0.021587073802947998,-0.17360669374465942,-0.03422590717673302,0.014702260494232178,-0.11892932653427124,-0.022651614621281624,0.01185750961303711,-0.10463261604309082,-0.011185416020452976,0.04048210382461548,-0.12136825919151306,-0.023658212274312973,0.044452965259552,-0.14745333790779114,-0.031794868409633636,0.03546023368835449,-0.1129797101020813,-0.021307265385985374,0.031312644481658936,-0.09976208209991455,-0.011918162927031517,A
0.0,0.0,-3.200582341378322e-07,-0.04351019859313965,-0.03734886646270752,-0.010462930426001549,-0.06911557912826538,-0.10666963458061218,-0.015196115709841251,-0.07944774627685547,-0.16091755032539368,-0.021021652966737747,-0.0993809700012207,-0.18831804394721985,-0.0231009591370821,-0.0441778302192688,-0.16061252355575562,-0.0025795798283070326,-0.04550457000732422,-0.20100104808807373,-0.02362906001508236,-0.039666175842285156,-0.14779233932495117,-0.03282323479652405,-0.03181195259094238,-0.12879282236099243,-0.036292266100645065,-0.0159568190574646,-0.15432891249656677,-0.006439471151679754,-0.01690804958343506,-0.18684148788452148,-0.025760618969798088,-0.015240848064422607,-0.12906992435455322,-0.02514592558145523,-0.012018859386444092,-0.11991134285926819,-0.021003365516662598,0.010899186134338379,-0.1411871612071991,-0.014272207394242287,0.01137155294418335,-0.1722497045993805,-0.033899497240781784,0.007882237434387207,-0.11782732605934143,-0.022681016474962234,0.007170498371124268,-0.10474798083305359,-0.011242221109569073,0.034406185150146484,-0.12261688709259033,-0.02349972352385521,0.0362895131111145,-0.1478503942489624,-0.03265179693698883,0.028885185718536377,-0.11172103881835938,-0.022650064900517464,0.026235878467559814,-0.09819027781486511,-0.013220229186117649,A
0.0,0.0,-3.059053312881588e-07,-0.04307156801223755,-0.06628015637397766,-0.007072873879224062,-0.0697878897190094,-0.13563302159309387,-0.012410510331392288,-0.08841392397880554,-0.18089771270751953,-0.020273802801966667,-0.10874831676483154,-0.20273542404174805,-0.024616342037916183,-0.04133784770965576,-0.17175954580307007,0.001646250719204545,-0.04497852921485901,-0.2101290225982666,-0.02060522697865963,-0.045121729373931885,-0.15711763501167297,-0.030371295288205147,-0.03777018189430237,-0.1386745274066925,-0.0341189019382,-0.01437312364578247,-0.16384568810462952,-0.004751061089336872,-0.018558919429779053,-0.20157700777053833,-0.026738839223980904,-0.02351793646812439,-0.14437201619148254,-0.027146417647600174,-0.018892884254455566,-0.1325804889202118,-0.022884514182806015,0.013787806034088135,-0.150208979845047,-0.015192010439932346,0.008275002241134644,-0.1885320544242859,-0.03535943478345871,3.36766242980957e-05,-0.13264760375022888,-0.02420155704021454,0.002682983875274658,-0.11693903803825378,-0.012104212306439877,0.03952065110206604,-0.1295812726020813,-0.026897041127085686,0.0328008234500885,-0.16444635391235352,-0.03473484888672829,0.022619813680648804,-0.1311560869216919,-0.024062978103756905,0.023750752210617065,-0.11619335412979126,-0.014118209481239319,A
0.0,0.0,-4.7028277094796067e-07,-0.0689239501953125,-0.07045823335647583,0.0031138809863477945,-0.09940513968467712,-0.13963079452514648,-0.002546366536989808,-0.11351639032363892,-0.1882612407207489,-0.014938073232769966,-0.13323742896318436,-0.21577408909797668,-0.02585749700665474,-0.052603110671043396,-0.2077968418598175,0.016621675342321396,-0.091934435069561,-0.2410222589969635,-0.007483855355530977,-0.09311003237962723,-0.19232037663459778,-0.023416457697749138,-0.07729044556617737,-0.16769659519195557,-0.031247658655047417,-0.02787342667579651,-0.20574846863746643,0.0022126806434243917,-0.07466992735862732,-0.2374318540096283,-0.023043086752295494,-0.07633072137832642,-0.18359991908073425,-0.029105227440595627,-0.05598817765712738,-0.16249337792396545,-0.028126953169703484,-0.002272471785545349,-0.1959945261478424,-0.016066396608948708,-0.04897795617580414,-0.22603195905685425,-0.038117166608572006,-0.052966415882110596,-0.17162686586380005,-0.027820559218525887,-0.03420405089855194,-0.15225932002067566,-0.016071857884526253,0.022557333111763,-0.17773321270942688,-0.03517227992415428,-0.019106730818748474,-0.2065368890762329,-0.04170854762196541,-0.02712196111679077,-0.16840538382530212,-0.027700673788785934,-0.012579098343849182,-0.148817777633667,-0.015068375505506992,A
0.0,0.0,-5.350667606762727e-07,-0.04930282384157181,-0.03365302085876465,0.000972565496340394,-0.0814819484949112,-0.10207316279411316,0.0003187661350239068,-0.09781696647405624,-0.15724614262580872,-0.004090938251465559,-0.11957339942455292,-0.193609356880188,-0.007065978832542896,-0.05836423486471176,-0.16537439823150635,0.0063081588596105576,-0.06840234622359276,-0.23145058751106262,-0.016375930979847908,-0.08899085968732834,-0.24577778577804565,-0.028486253693699837,-0.11225312203168869,-0.25047436356544495,-0.03361678123474121,-0.030199125409126282,-0.1630685031414032,-0.0030023418366909027,-0.05866711586713791,-0.19678130745887756,-0.024862946942448616,-0.05810222774744034,-0.1354445219039917,-0.025141067802906036,-0.044657669961452484,-0.11369547247886658,-0.021147631108760834,0.0014138445258140564,-0.15512153506278992,-0.01569049432873726,-0.02436911314725876,-0.19149041175842285,-0.038068655878305435,-0.026584789156913757,-0.13169050216674805,-0.025056643411517143,-0.014978401362895966,-0.11078527569770813,-0.01216159388422966,0.03446338325738907,-0.14249902963638306,-0.02886172942817211,0.014506973326206207,-0.18047815561294556,-0.0417013056576252,0.004055552184581757,-0.1358773410320282,-0.029821190983057022,0.009742550551891327,-0.11267220973968506,-0.01869877055287361,A
